"","province","location","year","latinName","commonName","counts","catched","adult","pulli","not_catched"
"5977","West-Vlaanderen","Brugge",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"5978","West-Vlaanderen","Brugge",2017,"Anser anser","Grauwe gans",2,NA,NA,NA,NA
"5979","West-Vlaanderen","Brugge",2017,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"5980","West-Vlaanderen","Brugge",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"5981","West-Vlaanderen","Brugge",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"5982","West-Vlaanderen","Brugge",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"5983","West-Vlaanderen","Brugge",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"5984","West-Vlaanderen","Brugge",2017,"Branta canadensis","Canadese gans",52,NA,NA,NA,NA
"5985","West-Vlaanderen","Brugge",2017,"Branta leucopsis","Brandgans",49,NA,NA,NA,NA
"5986","West-Vlaanderen","Brugge",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"5987","West-Vlaanderen","Brugge",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"5988","West-Vlaanderen","Brugge",2018,"Alopochen aegyptiacus","Nijlgans",19,NA,NA,NA,NA
"5989","West-Vlaanderen","Brugge",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"5990","West-Vlaanderen","Brugge",2018,"Anser anser","Grauwe gans",117,NA,NA,NA,NA
"5991","West-Vlaanderen","Brugge",2018,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"5992","West-Vlaanderen","Brugge",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"5993","West-Vlaanderen","Brugge",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"5994","West-Vlaanderen","Brugge",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"5995","West-Vlaanderen","Brugge",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"5996","West-Vlaanderen","Brugge",2018,"Branta canadensis","Canadese gans",24,NA,NA,NA,NA
"5997","West-Vlaanderen","Brugge",2018,"Branta leucopsis","Brandgans",41,NA,NA,NA,NA
"5998","West-Vlaanderen","Brugge",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"5999","West-Vlaanderen","Brugge",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6000","West-Vlaanderen","Damme",2010,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6001","West-Vlaanderen","Damme",2010,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6002","West-Vlaanderen","Damme",2010,"Anser anser","Grauwe gans",206,NA,NA,NA,NA
"6003","West-Vlaanderen","Damme",2010,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6004","West-Vlaanderen","Damme",2010,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6005","West-Vlaanderen","Damme",2010,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6006","West-Vlaanderen","Damme",2010,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6007","West-Vlaanderen","Damme",2010,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6008","West-Vlaanderen","Damme",2010,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6009","West-Vlaanderen","Damme",2010,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6010","West-Vlaanderen","Damme",2010,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6011","West-Vlaanderen","Damme",2010,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6012","West-Vlaanderen","Damme",2011,"Alopochen aegyptiacus","Nijlgans",17,NA,NA,NA,NA
"6013","West-Vlaanderen","Damme",2011,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6014","West-Vlaanderen","Damme",2011,"Anser anser","Grauwe gans",174,NA,NA,NA,NA
"6015","West-Vlaanderen","Damme",2011,"Anser anser forma domesticus","Soepgans",22,NA,NA,NA,NA
"6016","West-Vlaanderen","Damme",2011,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6017","West-Vlaanderen","Damme",2011,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6018","West-Vlaanderen","Damme",2011,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6019","West-Vlaanderen","Damme",2011,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6020","West-Vlaanderen","Damme",2011,"Branta canadensis","Canadese gans",60,NA,NA,NA,NA
"6021","West-Vlaanderen","Damme",2011,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6022","West-Vlaanderen","Damme",2011,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6023","West-Vlaanderen","Damme",2011,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6024","West-Vlaanderen","Damme",2012,"Alopochen aegyptiacus","Nijlgans",18,NA,NA,NA,NA
"6025","West-Vlaanderen","Damme",2012,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6026","West-Vlaanderen","Damme",2012,"Anser anser","Grauwe gans",137,NA,NA,NA,NA
"6027","West-Vlaanderen","Damme",2012,"Anser anser forma domesticus","Soepgans",6,NA,NA,NA,NA
"6028","West-Vlaanderen","Damme",2012,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6029","West-Vlaanderen","Damme",2012,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6030","West-Vlaanderen","Damme",2012,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6031","West-Vlaanderen","Damme",2012,"Anser indicus","Indische gans",1,NA,NA,NA,NA
"6032","West-Vlaanderen","Damme",2012,"Branta canadensis","Canadese gans",26,NA,NA,NA,NA
"6033","West-Vlaanderen","Damme",2012,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6034","West-Vlaanderen","Damme",2012,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6035","West-Vlaanderen","Damme",2012,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6036","West-Vlaanderen","Damme",2013,"Alopochen aegyptiacus","Nijlgans",10,NA,NA,NA,NA
"6037","West-Vlaanderen","Damme",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6038","West-Vlaanderen","Damme",2013,"Anser anser","Grauwe gans",12,NA,NA,NA,NA
"6039","West-Vlaanderen","Damme",2013,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6040","West-Vlaanderen","Damme",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6041","West-Vlaanderen","Damme",2013,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6042","West-Vlaanderen","Damme",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6043","West-Vlaanderen","Damme",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6044","West-Vlaanderen","Damme",2013,"Branta canadensis","Canadese gans",14,NA,NA,NA,NA
"6045","West-Vlaanderen","Damme",2013,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6046","West-Vlaanderen","Damme",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6047","West-Vlaanderen","Damme",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6048","West-Vlaanderen","Damme",2014,"Alopochen aegyptiacus","Nijlgans",39,NA,NA,NA,NA
"6049","West-Vlaanderen","Damme",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6050","West-Vlaanderen","Damme",2014,"Anser anser","Grauwe gans",30,1,0,0,0
"6051","West-Vlaanderen","Damme",2014,"Anser anser forma domesticus","Soepgans",0,1,0,0,0
"6052","West-Vlaanderen","Damme",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6053","West-Vlaanderen","Damme",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6054","West-Vlaanderen","Damme",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6055","West-Vlaanderen","Damme",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6056","West-Vlaanderen","Damme",2014,"Branta canadensis","Canadese gans",49,58,34,24,2
"6057","West-Vlaanderen","Damme",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6058","West-Vlaanderen","Damme",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6059","West-Vlaanderen","Damme",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6060","West-Vlaanderen","Damme",2015,"Alopochen aegyptiacus","Nijlgans",1,NA,NA,NA,NA
"6061","West-Vlaanderen","Damme",2015,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6062","West-Vlaanderen","Damme",2015,"Anser anser","Grauwe gans",56,NA,NA,NA,NA
"6063","West-Vlaanderen","Damme",2015,"Anser anser forma domesticus","Soepgans",4,NA,NA,NA,NA
"6064","West-Vlaanderen","Damme",2015,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6065","West-Vlaanderen","Damme",2015,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6066","West-Vlaanderen","Damme",2015,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6067","West-Vlaanderen","Damme",2015,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6068","West-Vlaanderen","Damme",2015,"Branta canadensis","Canadese gans",40,29,24,5,0
"6069","West-Vlaanderen","Damme",2015,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6070","West-Vlaanderen","Damme",2015,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6071","West-Vlaanderen","Damme",2015,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6072","West-Vlaanderen","Damme",2016,"Alopochen aegyptiacus","Nijlgans",19,0,0,0,0
"6073","West-Vlaanderen","Damme",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6074","West-Vlaanderen","Damme",2016,"Anser anser","Grauwe gans",16,NA,NA,NA,NA
"6075","West-Vlaanderen","Damme",2016,"Anser anser forma domesticus","Soepgans",1,NA,NA,NA,NA
"6076","West-Vlaanderen","Damme",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6077","West-Vlaanderen","Damme",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6078","West-Vlaanderen","Damme",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6079","West-Vlaanderen","Damme",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6080","West-Vlaanderen","Damme",2016,"Branta canadensis","Canadese gans",10,NA,NA,NA,NA
"6081","West-Vlaanderen","Damme",2016,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6082","West-Vlaanderen","Damme",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6083","West-Vlaanderen","Damme",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6084","West-Vlaanderen","Damme",2017,"Alopochen aegyptiacus","Nijlgans",37,NA,NA,NA,NA
"6085","West-Vlaanderen","Damme",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6086","West-Vlaanderen","Damme",2017,"Anser anser","Grauwe gans",50,NA,NA,NA,NA
"6087","West-Vlaanderen","Damme",2017,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6088","West-Vlaanderen","Damme",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6089","West-Vlaanderen","Damme",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6090","West-Vlaanderen","Damme",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6091","West-Vlaanderen","Damme",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6092","West-Vlaanderen","Damme",2017,"Branta canadensis","Canadese gans",19,NA,NA,NA,NA
"6093","West-Vlaanderen","Damme",2017,"Branta leucopsis","Brandgans",4,NA,NA,NA,NA
"6094","West-Vlaanderen","Damme",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6095","West-Vlaanderen","Damme",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6096","West-Vlaanderen","Damme",2018,"Alopochen aegyptiacus","Nijlgans",11,NA,NA,NA,NA
"6097","West-Vlaanderen","Damme",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6098","West-Vlaanderen","Damme",2018,"Anser anser","Grauwe gans",18,NA,NA,NA,NA
"6099","West-Vlaanderen","Damme",2018,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6100","West-Vlaanderen","Damme",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6101","West-Vlaanderen","Damme",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6102","West-Vlaanderen","Damme",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6103","West-Vlaanderen","Damme",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6104","West-Vlaanderen","Damme",2018,"Branta canadensis","Canadese gans",40,NA,NA,NA,NA
"6105","West-Vlaanderen","Damme",2018,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6106","West-Vlaanderen","Damme",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6107","West-Vlaanderen","Damme",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6108","West-Vlaanderen","De Haan",2010,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6109","West-Vlaanderen","De Haan",2010,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6110","West-Vlaanderen","De Haan",2010,"Anser anser","Grauwe gans",1,NA,NA,NA,NA
"6111","West-Vlaanderen","De Haan",2010,"Anser anser forma domesticus","Soepgans",1,NA,NA,NA,NA
"6112","West-Vlaanderen","De Haan",2010,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6113","West-Vlaanderen","De Haan",2010,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6114","West-Vlaanderen","De Haan",2010,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6115","West-Vlaanderen","De Haan",2010,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6116","West-Vlaanderen","De Haan",2010,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6117","West-Vlaanderen","De Haan",2010,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6118","West-Vlaanderen","De Haan",2010,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6119","West-Vlaanderen","De Haan",2010,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6120","West-Vlaanderen","De Haan",2011,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6121","West-Vlaanderen","De Haan",2011,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6122","West-Vlaanderen","De Haan",2011,"Anser anser","Grauwe gans",16,NA,NA,NA,NA
"6123","West-Vlaanderen","De Haan",2011,"Anser anser forma domesticus","Soepgans",1,NA,NA,NA,NA
"6124","West-Vlaanderen","De Haan",2011,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6125","West-Vlaanderen","De Haan",2011,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6126","West-Vlaanderen","De Haan",2011,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6127","West-Vlaanderen","De Haan",2011,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6128","West-Vlaanderen","De Haan",2011,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6129","West-Vlaanderen","De Haan",2011,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6130","West-Vlaanderen","De Haan",2011,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6131","West-Vlaanderen","De Haan",2011,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6132","West-Vlaanderen","De Haan",2012,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6133","West-Vlaanderen","De Haan",2012,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6134","West-Vlaanderen","De Haan",2012,"Anser anser","Grauwe gans",35,NA,NA,NA,NA
"6135","West-Vlaanderen","De Haan",2012,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6136","West-Vlaanderen","De Haan",2012,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6137","West-Vlaanderen","De Haan",2012,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6138","West-Vlaanderen","De Haan",2012,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6139","West-Vlaanderen","De Haan",2012,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6140","West-Vlaanderen","De Haan",2012,"Branta canadensis","Canadese gans",6,NA,NA,NA,NA
"6141","West-Vlaanderen","De Haan",2012,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6142","West-Vlaanderen","De Haan",2012,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6143","West-Vlaanderen","De Haan",2012,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6144","West-Vlaanderen","De Haan",2013,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6145","West-Vlaanderen","De Haan",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6146","West-Vlaanderen","De Haan",2013,"Anser anser","Grauwe gans",54,NA,NA,NA,NA
"6147","West-Vlaanderen","De Haan",2013,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6148","West-Vlaanderen","De Haan",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6149","West-Vlaanderen","De Haan",2013,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6150","West-Vlaanderen","De Haan",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6151","West-Vlaanderen","De Haan",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6152","West-Vlaanderen","De Haan",2013,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6153","West-Vlaanderen","De Haan",2013,"Branta leucopsis","Brandgans",5,NA,NA,NA,NA
"6154","West-Vlaanderen","De Haan",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6155","West-Vlaanderen","De Haan",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6156","West-Vlaanderen","De Haan",2014,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6157","West-Vlaanderen","De Haan",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6158","West-Vlaanderen","De Haan",2014,"Anser anser","Grauwe gans",11,NA,NA,NA,NA
"6159","West-Vlaanderen","De Haan",2014,"Anser anser forma domesticus","Soepgans",2,NA,NA,NA,NA
"6160","West-Vlaanderen","De Haan",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6161","West-Vlaanderen","De Haan",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6162","West-Vlaanderen","De Haan",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6163","West-Vlaanderen","De Haan",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6164","West-Vlaanderen","De Haan",2014,"Branta canadensis","Canadese gans",16,NA,NA,NA,NA
"6165","West-Vlaanderen","De Haan",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6166","West-Vlaanderen","De Haan",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6167","West-Vlaanderen","De Haan",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6168","West-Vlaanderen","De Haan",2015,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6169","West-Vlaanderen","De Haan",2015,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6170","West-Vlaanderen","De Haan",2015,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"6171","West-Vlaanderen","De Haan",2015,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6172","West-Vlaanderen","De Haan",2015,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6173","West-Vlaanderen","De Haan",2015,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6174","West-Vlaanderen","De Haan",2015,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6175","West-Vlaanderen","De Haan",2015,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6176","West-Vlaanderen","De Haan",2015,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6177","West-Vlaanderen","De Haan",2015,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6178","West-Vlaanderen","De Haan",2015,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6179","West-Vlaanderen","De Haan",2015,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6180","West-Vlaanderen","De Haan",2016,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6181","West-Vlaanderen","De Haan",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6182","West-Vlaanderen","De Haan",2016,"Anser anser","Grauwe gans",31,NA,NA,NA,NA
"6183","West-Vlaanderen","De Haan",2016,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6184","West-Vlaanderen","De Haan",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6185","West-Vlaanderen","De Haan",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6186","West-Vlaanderen","De Haan",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6187","West-Vlaanderen","De Haan",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6188","West-Vlaanderen","De Haan",2016,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6189","West-Vlaanderen","De Haan",2016,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6190","West-Vlaanderen","De Haan",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6191","West-Vlaanderen","De Haan",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6192","West-Vlaanderen","De Haan",2017,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6193","West-Vlaanderen","De Haan",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6194","West-Vlaanderen","De Haan",2017,"Anser anser","Grauwe gans",19,NA,NA,NA,NA
"6195","West-Vlaanderen","De Haan",2017,"Anser anser forma domesticus","Soepgans",3,NA,NA,NA,NA
"6196","West-Vlaanderen","De Haan",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6197","West-Vlaanderen","De Haan",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6198","West-Vlaanderen","De Haan",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6199","West-Vlaanderen","De Haan",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6200","West-Vlaanderen","De Haan",2017,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6201","West-Vlaanderen","De Haan",2017,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6202","West-Vlaanderen","De Haan",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6203","West-Vlaanderen","De Haan",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6204","West-Vlaanderen","De Haan",2018,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6205","West-Vlaanderen","De Haan",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6206","West-Vlaanderen","De Haan",2018,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"6207","West-Vlaanderen","De Haan",2018,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"6208","West-Vlaanderen","De Haan",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6209","West-Vlaanderen","De Haan",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6210","West-Vlaanderen","De Haan",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6211","West-Vlaanderen","De Haan",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6212","West-Vlaanderen","De Haan",2018,"Branta canadensis","Canadese gans",7,NA,NA,NA,NA
"6213","West-Vlaanderen","De Haan",2018,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6214","West-Vlaanderen","De Haan",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6215","West-Vlaanderen","De Haan",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6216","West-Vlaanderen","De Panne",2010,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6217","West-Vlaanderen","De Panne",2010,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6218","West-Vlaanderen","De Panne",2010,"Anser anser","Grauwe gans",7,NA,NA,NA,NA
"6219","West-Vlaanderen","De Panne",2010,"Anser anser forma domesticus","Soepgans",21,NA,NA,NA,NA
"6220","West-Vlaanderen","De Panne",2010,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6221","West-Vlaanderen","De Panne",2010,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6222","West-Vlaanderen","De Panne",2010,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6223","West-Vlaanderen","De Panne",2010,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6224","West-Vlaanderen","De Panne",2010,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6225","West-Vlaanderen","De Panne",2010,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6226","West-Vlaanderen","De Panne",2010,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"6227","West-Vlaanderen","De Panne",2010,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"6228","West-Vlaanderen","De Panne",2011,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"6229","West-Vlaanderen","De Panne",2011,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"6230","West-Vlaanderen","De Panne",2011,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"6231","West-Vlaanderen","De Panne",2011,"Anser anser forma domesticus","Soepgans",17,NA,NA,NA,NA
"6232","West-Vlaanderen","De Panne",2011,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"6233","West-Vlaanderen","De Panne",2011,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"6234","West-Vlaanderen","De Panne",2011,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"6235","West-Vlaanderen","De Panne",2011,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"6236","West-Vlaanderen","De Panne",2011,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"6237","West-Vlaanderen","De Panne",2011,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"6238","West-Vlaanderen","De Panne",2011,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
